ticket_text,actual_team,predicted_team,is_correct,confidence_score,routing_decision
URGENT - not loading on my account I need help with something. The page is not loading properly and I cannot complete the task. It involves data export on my side. This is becoming urgent.,Technical Support,Technical Support,True,0.8214057117597477,Auto-route
Question about my account please THE APP CRASHES WHEN I TRY TO USE THIS FEATURE. IT INVOLVES API ON MY SIDE. I WOULD APPRECIATE A QUICK RESPONSE.,Technical Support,Technical Support,True,0.8220903802553434,Auto-route
Question about Data Export The issue seems technical because the same step keeps timing out. It involves data export on my side. Please look into this.,Technical Support,Technical Support,True,0.8226605968241324,Auto-route
"Issue with delay HI, THE PACKAGE IS MISSING AND I NEED AN UPDATE.",Orders & Delivery,Orders & Delivery,True,0.8228964419750302,Auto-route
Issue with access issue Can someone help with this? I appear to be locked out and cannot get back in. It involves admin console on my side. please advise.,Account Access,Account Access,True,0.8238063510515705,Auto-route
Problem with Analytics Dashboard CAN SOMEONE HELP WITH THIS? THE APP CRASHES WHEN I TRY TO USE THIS FEATURE. IT INVOLVES ANALYTICS DASHBOARD ON MY SIDE.,Technical Support,Technical Support,True,0.8246727836680807,Auto-route
Problem with service still I need help with something. This was working before but now it keeps failing. It involves data export on my side. I would appreciate a quick response.,Technical Support,Technical Support,True,0.8259138761343703,Auto-route
Issue not resolved I need help with something. The export fails halfway through and I do not know why. It involves analytics dashboard on my side.,Technical Support,Technical Support,True,0.826744756961279,Auto-route
PLEASE CHECK THIS I need help with something. The issue seems technical because the same step keeps timing out. It involves api on my side. Please advise.,Technical Support,Technical Support,True,0.8297443696491682,Auto-route
Help needed The page is not loading properly and I cannot complete the task.,Technical Support,Technical Support,True,0.8303125013501209,Auto-route
Problem with API Can someone help with this? I am seeing unexpected behaviour in the product. It involves api on my side. I am using the service on mobile.,Technical Support,Technical Support,True,0.8304524635462007,Auto-route
Question about Customer Portal I need help with something. Could you explain the difference between the available options? Thanks.,Product Inquiry,Product Inquiry,True,0.8318959507950215,Auto-route
"Issue with failed export Hi team, The page is not loading properly and I cannot complete the task. It involves mobile app on my side. Any help would be appreciated.",Technical Support,Technical Support,True,0.8344892113470845,Auto-route
URGENT - Question about my account please The issue seems technical because the same step keeps timing out. It involves analytics dashboard on my side. I would appreciate a quick response.,Technical Support,Technical Support,True,0.8378150253651214,Auto-route
Can someone help I want to know the status of the return request.,Refunds & Returns,Refunds & Returns,True,0.839616123414957,Auto-route
"Need an update Hi team, I need someone to review the billing on this account. It involves customer portal on my side.",Billing,Billing,True,0.841080294399862,Auto-route
Issue with recent order I think I was charged incorrectly for this. It involves customer portal on my side.,Billing,Billing,True,0.8450690955149616,Auto-route
"Need an update Good morning, I am seeing unexpected behaviour in the product. It involves data export on my side. Please let me know what I should do next.",Technical Support,Technical Support,True,0.8453047454776986,Auto-route
"billing issue on my account GOOD MORNING, I AM NOT SURE WHY THIS PAYMENT FAILED. IT INVOLVES CUSTOMER PORTAL ON MY SIDE.",Billing,Billing,True,0.849661930418766,Auto-route
Please review this request The page is not loading properly and I cannot complete the task. It involves api on my side.,Technical Support,Technical Support,True,0.8704978074883367,Auto-route
"billing issue on my account Good morning, The amount shown on the invoice looks wrong. It involves customer portal on my side.",Billing,Billing,True,0.8729980990372831,Auto-route
Question about Starter Kit I have not had an update on my refund yet. It involves starter kit on my side.,Refunds & Returns,Refunds & Returns,True,0.8834871577619153,Auto-route
Can someone help with this? I need someone to review the billing on this account. It involves invoice portal on my side.,Billing,Billing,True,0.892192839677925,Auto-route
